county,contest_group_id,contest_name,choice,choice_party,sum
WILSON,3,WILSON COUNTY BOARD OF EDUCATION DISTRICT 4,Write-In (Miscellaneous),,58
WILSON,4,WILSON COUNTY BOARD OF EDUCATION DISTRICT 6,Gary W. Farmer,,5192
WILSON,4,WILSON COUNTY BOARD OF EDUCATION DISTRICT 6,Write-In (Miscellaneous),,105
WILSON,1,WILSON COUNTY REGISTER OF DEEDS,Lisa J. Stith,DEM,28395
YADKIN,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Van Hemric,,14039
YADKIN,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,300
YADKIN,1,YADKIN COUNTY BOARD OF COMMISSIONERS,David Moxley,REP,11518
YADKIN,1,YADKIN COUNTY BOARD OF COMMISSIONERS,Kevin Austin,REP,12336
YADKIN,1,YADKIN COUNTY BOARD OF COMMISSIONERS,Marion G. Welborn,REP,10013
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Adam Bradford (Write-In),,4
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Fred Woodby,,6493
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,J.T. Fox (Write-In),,5
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Kevin Wilson (Write-In),,5
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ricky Woody (Write-In),,10
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Steve Woody (Write-In),,28
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,William Bill Randolph (Write-In),,252
YANCEY,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,207
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Jeff Whitson,REP,5278
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Jim Edwards,DEM,3891
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,John Stallings,DEM,4226
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Kenneth Winters,DEM,3235
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Mark Ledford,REP,4496
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Ron Chandler,UNA,3297
YANCEY,4,YANCEY COUNTY BOARD OF COMMISSIONERS,Steven Wright,REP,3394
YANCEY,5,YANCEY COUNTY REGISTER OF DEEDS,Rachel Austin,REP,4035
YANCEY,5,YANCEY COUNTY REGISTER OF DEEDS,Susan Jobe,DEM,4620
YANCEY,5,YANCEY COUNTY REGISTER OF DEEDS,Veronica Murphy Gilley,UNA,1281
